Tahun,Provinsi,Kabupaten/Kota,Timbulan Sampah Harian(ton),Timbulan Sampah Tahunan(ton),Sisa Makanan,Sisa Makanan (%),KayuRanting,KayuRanting (%),KertasKarton,KertasKarton (%),Plastik,Plastik(%),Logam,Logam(%),Kain,Kain(%),Karet Kulit,Karet Kulit (%),Kaca,Kaca(%),Lainnya,Lainnya(%),Rumah Tangga(ton),Perkantoran(ton),Pasar(ton),Perniagaan(ton),Fasilitas Publik(ton),Kawasan(ton),Lain(ton),Timbulan Sampah Tahunan (ton/tahun)(A),Pengurangan Sampah Tahunan (ton/tahun)(B), %Pengurangan Sampah(B/A) ,Penanganan Sampah Tahunan (ton/tahun)(C),%Penanganan Sampah(C/A),Sampah Terkelola Tahunan (ton/tahun)(B+C),%Sampah Terkelola(B+C)/A,Daur ulang Sampah Tahunan (ton/tahun)(D),Bahan baku Sampah Tahunan (ton/tahun)(E),Recycling Rate(D+E)/A,P1/P2,Luas Wilayah (km2)(A),Luas RTH (km2)(B),% RTH(B/A),Taman Kota (km2),Hutan Kota (km2),Jalur hijau di Jalan (km2),Sempadan Sungai (km2),Sempadan Pantai (km2),Tempat Pemakaman Umum (km2),Sempadan Rel Kereta Api (km2),Jalur Hijau Jaringan Listrik Tegangan Tinggi (km2),Pengaman Sumber_Air Baku Mata Air (km2),Kebun Bibit (km2),Lainlain (km2),Klaster
2024,Jawa Timur,Kab. Banyuwangi,839.1,306270.96,1748167.5,50.0,349633.5,10.0,174816.75,5.0,1048900.5,30.0,69926.7,2.0,34963.35,1.0,34963.35,1.0,34963.35,1.0,0.0,0.0,9755.655,0.01,2.9,0.03,0.285,0.15,0.01,306270.96,322.0,0.10514,186424.0,60.86898,186746.0,60.97411,33401.5,113190.0,36.96,P 2,3592.9,2.30762,0.06,0.78,0.09,0.83,0.0,0.21,0.4,0.0,0.0,0.0,0.0,0.0,0
2024,Jawa Timur,Kab. Bondowoso,315.2,115049.02,1155189.084,33.04,459768.0525,13.15,544029.726,15.56,724090.9785,20.71,10489.005,0.3,52445.025,1.5,31467.015,0.9,31467.015,0.9,487389.099,13.94,30.64,4.31,23.71,1.65,4.98,1.91,2320.929409,115049.02,767.5,0.66711,1189.0,1.03347,1956.5,1.70058,314.5,1189.0,1.03,P 2,1560.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Timur,Kab. Situbondo,256.63,93669.45,1440490.02,41.2,548924.595,15.7,604865.955,17.3,835624.065,23.9,27970.68,0.8,13985.34,0.4,3496.335,0.1,6992.67,0.2,13985.34,0.4,23.55,1.02,2.52,15.02,16.2,42.88,16.99,93669.45,3580.0,3.82195,8661.0,9.24634,12241.0,13.06829,274.0,8661.0,9.54,P 2,1638.5,5.45199,0.33,1.15,0.65,0.18,1.49,1.11,0.1,0.0,0.0,0.0,0.01,0.6,1
2024,Jawa Timur,Kab. Probolinggo,465.54,169923.41,1399233.267,40.02,428301.0375,12.25,538435.59,15.4,601719.2535,17.21,15733.5075,0.45,180061.2525,5.15,61885.1295,1.77,72723.768,2.08,198242.1945,5.67,32.55,2.12,5.67,2.0,14.04,13.44,2.72,169923.41,165.0,0.0971,47965.0,28.22742,48130.0,28.32453,49.0,21488.0,12.67,P 2,1696.17,1.0647,0.06,0.82,0.13,0.0,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Timur,Kab. Pasuruan,671.39,245057.2,2045355.975,58.5,34963.35,1.0,199291.095,5.7,349633.5,10.0,45452.355,1.3,17481.675,0.5,34963.35,1.0,34963.35,1.0,734230.35,21.0,4375.056007,397.0938861,2089.878763,996.1054519,350.1434767,1270.771028,2320.929409,245057.2,0.0,0.0,20082.0,8.19482,20082.0,8.19482,373.0,15154.0,6.18,P 2,1474.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Timur,Kab. Sidoarjo,878.6,320690.1,2045355.975,58.5,34963.35,1.0,199291.095,5.7,349633.5,10.0,45452.355,1.3,17481.675,0.5,34963.35,1.0,34963.35,1.0,734230.35,21.0,99999.99,4216.05,59024.75,29512.4,8432.1,42160.55,99999.99,320690.1,61157.66667,19.07064,21053.0,6.5649,82210.67,25.63555,8188.333333,21053.0,6.56,P 2,714.27,0.40019,0.06,0.26,0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2024,Jawa Timur,Kab. Mojokerto,449.64,164117.17,1674045.198,47.88,66779.9985,1.91,683183.859,19.54,736677.7845,21.07,18530.5755,0.53,16432.7745,0.47,5943.7695,0.17,8391.204,0.24,286349.8365,8.19,472.17,24.79,159.35,70.83,28.33,53.12,17.71,164117.17,9792.0,5.96647,77285.0,47.09136,87077.0,53.05782,39015.5,38969.0,23.74,P 2,692.15,3.02027,0.44,0.08,0.06,0.0,2.36,0.0,0.36,0.0,0.15,0.0,0.0,0.0,0
2024,Jawa Timur,Kab. Jombang,530.37,193583.44,1713204.15,49.0,419560.2,12.0,279706.8,8.0,524450.25,15.0,62934.03,1.8,174816.75,5.0,55941.36,1.6,55941.36,1.6,209780.1,6.0,72.3,0.4,21.2,0.9,3.1,0.9,1.2,193583.44,40.0,0.02066,87133.0,45.01056,87173.0,45.03123,39.0,29676.0,15.35,P 2,1159.5,0.30048,0.03,0.28,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,Jawa Timur,Kab. Nganjuk,457.8,167098.17,2150246.025,61.5,69926.7,2.0,458019.885,13.1,430049.205,12.3,209780.1,6.0,34963.35,1.0,34963.35,1.0,34963.35,1.0,73423.035,2.1,187.0,23.66,97.97,9.16,24.03,49.13,66.85,167098.17,4992.0,2.98747,32274.0,19.31439,37266.0,22.30186,4971.0,32274.0,22.29,P 2,1224.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Timur,Kab. Madiun,295.69,107927.58,1391541.33,39.8,395085.855,11.3,465012.555,13.3,688777.995,19.7,186704.289,5.34,92652.8775,2.65,70625.967,2.02,171670.0485,4.91,34264.083,0.98,72.99,11.57,131.16,48.2,18.29,6.54,6.94,107927.58,539.0,0.49941,43372.0,40.18621,43911.0,40.68562,9782.666667,27104.0,25.11,P 2,1010.86,458.94622,45.4,0.24,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.01,456.65,0
2024,Jawa Timur,Kab. Magetan,276.65,100976.23,1268470.338,36.28,874433.3835,25.01,287398.737,8.22,498227.7375,14.25,10838.6385,0.31,47200.5225,1.35,98247.0135,2.81,112581.987,3.22,298936.6425,8.55,58.12,2.63,39.58,4.01,2.62,7.98,2.22,100976.23,585.0,0.57934,74360.0,73.64109,74945.0,74.22044,584.0,56511.0,56.54,P 2,688.84,8.35557,1.21,0.12,0.11,0.79,3.19,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0
2024,Jawa Timur,Kab. Ngawi,371.87,135732.55,2079270.425,59.47,241946.382,6.92,390540.6195,11.17,374457.4785,10.71,61885.1295,1.77,28320.3135,0.81,56290.9935,1.61,46501.2555,1.33,217122.4035,6.21,114.96,5.525,48.8,11.55,10.575,10.16,22.75,135732.55,15.0,0.01105,36180.0,26.65536,36195.0,26.66641,10658.0,23398.0,17.24,P 2,1394.74,0.72214,0.05,0.55,0.12,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Timur,Kab. Bojonegoro,368.03,134329.37,2079270.425,59.47,241946.382,6.92,390540.6195,11.17,374457.4785,10.71,61885.1295,1.77,28320.3135,0.81,56290.9935,1.61,46501.2555,1.33,217122.4035,6.21,76.0,9.0,12.235,3.505,28.725,1270.771028,19.0,134329.37,3.0,0.00223,37928.0,28.23508,37931.0,28.23731,0.0,17406.0,12.96,P 2,2307.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Timur,Kab. Tuban,528.51,192907.81,2046055.242,58.52,535638.522,15.32,202088.163,5.78,385296.117,11.02,5943.7695,0.17,56640.627,1.62,3496.335,0.1,46501.2555,1.33,214674.969,6.14,257.91,12.69,4.22,43.86,140.31,3.83,65.69,192907.81,11372.0,5.89504,109165.0,56.58921,120537.0,62.48425,10794.0,37990.0,25.29,P 2,1839.94,51.19812,2.78,4.58,0.03,0.0,16.74,3.38,4.04,0.0,8.17,12.03,0.0,0.02,0
2024,Jawa Timur,Kab. Lamongan,554.33,202331.91,1048900.5,30.0,419560.2,12.0,314670.15,9.0,629340.3,18.0,279706.8,8.0,69926.7,2.0,69926.7,2.0,34963.35,1.0,629340.3,18.0,30.14,0.28,0.32,0.41,0.5,10.21,58.14,202331.91,16627.66667,8.21801,29763.0,14.70999,46390.67,22.928,16117.33333,29763.0,14.71,P 2,1.81,0.11174,6.17,0.09,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Timur,Kab. Gresik,402.23,146814.53,8117375.364,55.29,1510721.514,10.29,656260.9491,4.47,1700112.257,11.58,69002.8291,0.47,710582.3252,4.84,296565.3506,2.02,201135.9061,1.37,1419696.505,9.67,128.49,54.61,6.42,64.24,28.91,22.49,16.06,146814.53,2334.0,1.58976,106431.0,72.49351,108765.0,74.08327,2140.0,29588.0,21.61,P 2,1256.76,146.3977,11.65,1.14,2.19,0.75,5.0,11.97,0.41,0.0,0.0,11.51,0.0,113.42,0
2024,Jawa Timur,Kab. Bangkalan,417.67,152450.43,1829282.472,52.32,535638.522,15.32,339843.762,9.72,523401.3495,14.97,15034.2405,0.43,35662.617,1.02,10139.3715,0.29,102442.6155,2.93,104890.05,3.0,355.13,5.3,12.5,10.7,1.2,13.7,23.5,152450.43,0.0,0.0,17167.0,11.26071,17167.0,11.26071,14184.0,13630.0,8.94,P 2,1260.15,0.38393,0.03,0.15,0.0,0.08,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Timur,Kab. Sampang,464.41,169511.29,1503424.05,43.0,349633.5,10.0,174816.75,5.0,454523.55,13.0,34963.35,1.0,69926.7,2.0,34963.35,1.0,174816.75,5.0,699267.0,20.0,55.0,0.08,4.0,0.05,2.0,27.04,11.83,169511.29,38.0,0.02242,13782.0,8.13043,13820.0,8.15285,500.0,1372.0,0.81,P 2,1233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Jawa Timur,Kab. Pamekasan,280.74,102470.1,1922984.25,55.0,139853.4,4.0,244743.45,7.0,454523.55,13.0,104890.05,3.0,174816.75,5.0,69926.7,2.0,69926.7,2.0,314670.15,9.0,227.0,3.0,30.0,6.0,5.0,2.5,7.2,102470.1,299.0,0.29179,62673.0,61.16223,62972.0,61.45402,72.0,14539.0,14.26,P 2,792.2,5.63,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63,0
2024,Jawa Timur,Kab. Sumenep,364.55,133059.91,1465663.632,41.92,396484.389,11.34,345787.5315,9.89,866042.1795,24.77,31117.3815,0.89,281105.334,8.04,25872.879,0.74,40207.8525,1.15,44053.821,1.26,32.6,0.09,0.71,0.01,1.0,0.09,4.0,133059.91,1334.0,1.00256,23265.0,17.48461,24599.0,18.48716,4476.8,9213.0,6.92,P 2,2093.47,133.99033,6.4,0.11,0.07,0.64,0.0,127.09,1.55,0.0,0.0,4.54,0.0,0.0,1
2024,Jawa Timur,Kota Kediri,182.28,66532.27,2139757.02,61.2,244743.45,7.0,472005.225,13.5,440538.21,12.6,87408.375,2.5,24474.345,0.7,17481.675,0.5,17481.675,0.5,52445.025,1.5,13592.23,5419.88,13118.46333,2726.47,3166.896667,4979.586667,2258.653333,66532.27,8.0,0.01202,6060.0,9.10836,6068.0,9.12039,2454.4,6060.0,9.11,P 2,63.4,6.99358,11.03,0.91,4.0,0.14,0.03,0.0,0.62,0.0,0.0,0.15,0.01,0.18,1
2024,Jawa Timur,Kota Blitar,77.44,28263.78,1482446.04,42.4,461516.22,13.2,299286.276,8.56,576895.275,16.5,132860.73,3.8,90904.71,2.6,99645.5475,2.85,102792.249,2.94,249987.9525,7.15,69.58,0.7,2.1,1.4,1.1,0.4,1.4,28263.78,3158.0,11.17331,24450.0,86.50648,27608.0,97.67979,3155.0,2133.0,18.71,P 2,32.58,11.28003,34.62,0.51,0.03,0.07,1.45,0.0,0.23,0.08,0.33,1.28,0.01,7.29,0
2024,Jawa Timur,Kota Malang,731.24,266901.57,2022979.431,57.86,132860.73,3.8,279706.8,8.0,575147.1075,16.45,34613.7165,0.99,18530.5755,0.53,9440.1045,0.27,62234.763,1.78,360821.772,10.32,345.6,35.94,34.96,144.22,102.04,48.23,20.3,266901.57,837.0,0.3136,263217.0,98.6195,264054.0,98.9331,828.0,84139.0,31.83,P 2,110.08,17.26045,15.68,0.59,0.1,0.94,6.73,0.0,1.16,0.27,0.81,0.0,0.0,6.65,0
2024,Jawa Timur,Kota Probolinggo,121.87,44483.65,230058.843,6.58,1369164.786,39.16,282503.868,8.08,380750.8815,10.89,221318.0055,6.33,239848.581,6.86,224115.0735,6.41,277259.3655,7.93,271315.596,7.76,47.86,1.34,10.23,2.68,1.52,1.52,0.7,44483.65,229.0,0.5148,7538.0,16.94555,7767.0,17.46035,219.0,7538.0,17.44,P 2,56.67,2.17101,3.83,0.02,0.06,0.0,0.0,1.62,0.01,0.12,0.25,0.05,0.03,0.0,1
2024,Jawa Timur,Kota Pasuruan,148.87,54335.88,1048900.5,30.0,349633.5,10.0,619550.562,17.72,1056242.804,30.21,306628.5795,8.77,1048.9005,0.03,31467.015,0.9,41606.3865,1.19,41256.753,1.18,86.34,0.74,22.33,1.49,18.61,7.44,11.92,54335.88,13142.0,24.1866,47901.0,88.15722,61043.0,112.34381,13142.0,11255.0,20.71,P 2,39.0,0.46976,1.2,0.13,0.02,0.01,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.07,0
2024,Jawa Timur,Kota Mojokerto,99.25,36226.07,1261128.035,36.07,399281.457,11.42,345437.898,9.88,1356577.98,38.8,50347.224,1.44,4195.602,0.12,138.56445,0.3825,78317.904,2.24,1048.9005,0.03,50.0,5.0,28.0,5.0,3.0,4.5,9.0,36226.07,1802.0,4.97432,32729.0,90.34654,34531.0,95.32086,123.0,3905.0,11.12,P 2,20.21,0.05383,0.27,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,Jawa Timur,Kota Madiun,124.08,45287.39,2675126.127,59.07,27172.434,0.6,425701.466,9.4,765356.891,16.9,28078.1818,0.62,90574.78,2.0,22643.695,0.5,36229.912,0.8,457855.5129,10.11,94.41,17.87,0.04,3.32,2.58,2.28,0.08,45287.39,86.0,0.1899,10356.0,22.86729,10442.0,23.05719,18.0,9991.0,22.1,P 2,33.23,2.88766,8.69,0.69,0.16,0.33,1.0,0.0,0.44,0.19,0.0,0.0,0.0,0.0,1
2024,Jawa Timur,Kota Surabaya,1810.81,660946.82,1939766.658,55.48,78667.5375,2.25,106638.2175,3.05,769543.3335,22.01,8740.8375,0.25,201039.2625,5.75,47200.5225,1.35,17481.675,0.5,327256.956,9.36,1308.83,28.85,109.99,38.48,11.94,25.78,12.89,660946.82,1737.0,0.2628,650464.0,98.41397,652201.0,98.67677,1679.0,89553.0,13.8,P 2,334.51,0.0,359.1,0.69,0.14,1198.58,0.0,1.66,0.08,0.0,0.0,0.0,0.0,0.08,0
2024,Jawa Timur,Kota Batu,144.96,52910.59,769193.7,22.0,11375.865,21.5,15733.5075,0.4,35312.9835,6.0,11640.42,22.0,11640.42,22.0,3174.66,6.0,2447.4345,0.1,2230.19865,4.215,135.24,3634.443333,4234.0,1501.463333,321.18,58.9,18.6,52910.59,18.0,0.03402,40139.0,75.86194,40157.0,75.89596,6150.0,13494.0,25.5,P 2,199.09,0.95805,0.48,0.06,0.21,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0
2024,Banten,Kab. Pandeglang,525.11,191663.84,2077172.624,59.41,270965.9625,7.75,246141.984,7.04,595076.217,17.02,45452.355,1.3,32865.549,0.94,16432.7745,0.47,22726.1775,0.65,189501.357,5.42,120.04,1.22,17.36,3.49,5.13,1.08,10.04,191663.84,474.0,0.24731,659.0,0.34383,1133.0,0.59114,463.0,188.0,0.1,P 2,2746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Banten,Kab. Lebak,612.63,223608.34,1048900.5,30.0,419560.2,12.0,349633.5,10.0,524450.25,15.0,279706.8,8.0,174816.75,5.0,174816.75,5.0,349633.5,10.0,174816.75,5.0,612.63,13.2,0.8,23.2,4.0,24.0,68.90666667,223608.34,104.0,0.04651,29600.0,13.23743,29704.0,13.28394,7072.5,7700.0,3.44,P 2,3305.07,5.77433,0.17,1.71,0.0,0.05,1.92,0.02,1.73,0.01,0.32,0.0,0.0,0.0,1
2024,Banten,Kab. Serang,1200.57,438206.52,1048900.5,30.0,419560.2,12.0,349633.5,10.0,524450.25,15.0,279706.8,8.0,174816.75,5.0,174816.75,5.0,349633.5,10.0,174816.75,5.0,495.3442816,32.95996377,48.87100575,77.48753623,67.02844203,62.36902778,47.07297619,438206.52,110.5,0.02522,4056.0,0.92559,4166.5,0.95081,110.5,4056.0,0.93,P 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Banten,Kota Tangerang,2187.41,798405.91,2015637.128,57.65,15383.874,0.44,460816.953,13.18,687379.461,19.66,37410.7845,1.07,81114.972,2.32,27970.68,0.8,12936.4395,0.37,157684.7085,4.51,1418.66,48.3,370.04,220.21,61.1,69.1,47.07297619,798405.91,1065.0,0.13339,241441.0,30.24038,242506.0,30.37377,61453.66667,221001.0,27.68,P 2,178.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,Banten,Kota Cilegon,360.92,131735.68,1626844.676,46.53,71325.234,2.04,496829.2035,14.21,680386.791,19.46,47200.5225,1.35,64682.1975,1.85,59787.3285,1.71,65031.831,1.86,384247.2165,10.99,225.13,32.95996377,58.08,77.48753623,67.02844203,62.36902778,47.07297619,131735.68,1228.8,0.93278,2688.0,2.04045,3916.8,2.97323,1228.8,2688.0,2.04,P 2,162.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Banten,Kota Serang,617.31,225318.46,2316321.938,66.25,164327.745,4.7,251736.12,7.2,718496.8425,20.55,12237.1725,0.35,5244.5025,0.15,5244.5025,0.15,20978.01,0.6,1748.1675,0.05,359.68,14.78,28.9,120.2,13.37,12.76,63.9,225318.46,0.0,0.0,22775.0,10.10792,22775.0,10.10792,8504.333333,21680.0,9.62,P 2,266.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Bali,Kab. Jembrana,164.68,60106.92,956946.8895,27.37,1676142.999,47.94,29369.214,0.84,665702.184,19.04,24823.9785,0.71,1048.9005,0.03,109435.2855,3.13,21327.6435,0.61,11537.9055,0.33,56.38,2.8,12.4,15.4,7.32,3.1,2.6,60106.92,93.0,0.15472,15954.0,26.5427,16047.0,26.69743,4.0,12997.0,21.63,P 2,841.8,0.84775,0.1,0.35,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1
2024,Bali,Kab. Tabanan,237.18,86571.07,1020929.82,29.2,1390142.796,39.76,99295.914,2.84,367464.8085,10.51,11887.539,0.34,79716.438,2.28,67828.899,1.94,32865.549,0.94,426203.2365,12.19,22.06,2.57,26.54,0.78,0.63,21.1,26.32,86571.07,5378.0,6.21224,806.0,0.93103,6184.0,7.14326,2962.333333,806.0,0.93,P 2,839.33,47.67673,5.68,19.63,0.12,0.0,0.02,0.0,0.04,0.0,0.0,0.0,0.0,27.88,1
2024,Bali,Kab. Badung,547.43,199810.15,559413.6,16.0,1185257.565,33.9,388093.185,11.1,992959.14,28.4,90904.71,2.6,73423.035,2.1,23425.4445,0.67,31467.015,0.9,151391.3055,4.33,281.78,1.45,29.35,102.56,31.67,48.16,4.71,199810.15,21786.6,10.90365,146617.0,73.37815,168403.6,84.2818,21414.0,61389.0,30.72,P 2,420.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,Bali,Kab. Gianyar,562.0,205129.64,3481049.991,16.97,9446219.922,46.05,1692319.53,8.25,3883104.085,18.93,123077.784,0.6,744620.5932,3.63,240001.6788,1.17,231796.4932,1.13,670773.9228,3.27,327.05,5.04,17.28,1.75,2.2,48.64,2.063333333,205129.64,16621.2,8.10278,36909.0,17.99301,53530.2,26.09579,15915.4,36909.0,17.99,P 2,368.0,0.85754,0.23,0.14,0.28,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.43,1
2024,Bali,Kab. Klungkung,111.86,40829.45,817443.123,23.38,1622998.707,46.42,198242.1945,5.67,391239.8865,11.19,49298.3235,1.41,52794.6585,1.51,58388.7945,1.67,16083.141,0.46,289846.1715,8.29,10706.6,40.29,153.65,32.71,442.97,0.01,5.28,40829.45,0.0,0.0,17225.0,42.18769,17225.0,42.18769,3189.5,17090.0,41.86,P 2,31500.0,0.067,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,Bali,Kab. Bangli,113.86,41557.88,968484.795,27.7,1576847.085,45.1,185305.755,5.3,360821.772,10.32,234254.445,6.7,2097.801,0.06,35662.617,1.02,55941.36,1.6,76919.37,2.2,71.08,6.35,11.9,3.22,6.28,6.27,8.75,41557.88,1563.0,3.76102,6788.0,16.33385,8351.0,20.09487,1459.0,6785.0,19.84,P 2,520.81,3.15773,0.61,0.08,1.32,0.22,0.29,0.0,0.06,0.0,0.0,0.31,0.0,0.27,1
2024,Bali,Kab. Karangasem,281.22,102643.48,2097801.0,60.0,314670.15,9.0,629340.3,18.0,279706.8,8.0,34963.35,1.0,34963.35,1.0,34963.35,1.0,34963.35,1.0,34963.35,1.0,25.0,7.0,5.0,5.0,9.0,8.0,1.0,102643.48,16.0,0.01559,6262.0,6.10073,6278.0,6.11632,16.0,6262.0,6.12,P 2,839.5,0.1131,0.01,0.08,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1
2024,Bali,Kab. Buleleng,413.1,150779.68,626543.232,17.92,1743272.631,49.86,333200.7255,9.53,493332.8685,14.11,8740.8375,0.25,96149.2125,2.75,21677.277,0.62,61185.8625,1.75,112232.3535,3.21,527.27,1.55,6.78,1.36,1.16,0.53,0.39,150779.68,16985.2,11.26491,103495.0,68.63989,120480.2,79.9048,15020.4,13158.0,8.73,P 2,1366.0,1.39392,0.1,1.25,0.14,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,Bali,Kota Denpasar,1004.95,366806.75,559763.2335,16.01,1655864.256,47.36,518506.4805,14.83,413616.4305,11.83,14684.607,0.42,38809.3185,1.11,41606.3865,1.19,29369.214,0.84,224115.0735,6.41,961.9852381,5.497904762,1626.359643,40.62708333,24.83214286,17.68547619,6.558452381,366806.75,102.0,0.02781,63004.0,17.17635,63106.0,17.20415,102.0,63004.0,17.2,P 2,127.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Nusa Tenggara Barat,Kab. Lombok Barat,301.46,110031.59,786675.375,22.5,685281.66,19.6,709756.005,20.3,195794.76,5.6,339144.495,9.7,122371.725,3.5,220269.105,6.3,122371.725,3.5,314670.15,9.0,151.7,11.03,41.73,24.0,36.0,24.0,13.0,110031.59,736.0,0.6689,37047.0,33.66942,37783.0,34.33832,681.5,5310.0,4.83,P 2,922.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Nusa Tenggara Barat,Kab. Sumbawa Barat,62.09,22664.31,629340.3,18.0,874083.75,25.0,297188.475,8.5,1608314.1,46.0,87408.375,2.5,574.5324,2.535,621.2454222,2.741111111,618.7272,2.73,2003.38428,8.8395,7.99,0.38,2.9,0.36,1.0,0.37,11.5415,22664.31,9277.0,40.9322,5526.0,24.38195,14803.0,65.31414,7131.055556,5493.0,24.24,P 2,1849.02,7.67777,0.42,7.58,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Nusa Tenggara Barat,Kab. Lombok Utara,108.79,39708.06,2097801.0,60.0,174816.75,5.0,174816.75,5.0,524450.25,15.0,174816.75,5.0,69926.7,2.0,69926.7,2.0,69926.7,2.0,139853.4,4.0,43.52,7.61,16.32,5.44,10.88,22.85,2.17,39708.06,304.0,0.76559,1158.0,2.91628,1462.0,3.68187,929.6666667,1158.0,2.92,P 2,809.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Nusa Tenggara Timur,Kab. Kupang,156.08,56970.66,1538387.4,44.0,734230.35,21.0,209780.1,6.0,419560.2,12.0,69926.7,2.0,209780.1,6.0,104890.05,3.0,34963.35,1.0,174816.75,5.0,56970.66,0.52,0.37,12.91075,22.91658537,4.108965517,9.462352941,56970.66,0.0,0.0,7.0,0.01229,7.0,0.01229,0.0,0.0,0.0,P 2,5298.13,68.3262,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.33,1
2024,Nusa Tenggara Timur,Kab. Timor Tengah Selatan,196.26,71633.73,1223717.25,35.0,1223717.25,35.0,34963.35,1.0,524450.25,15.0,139853.4,4.0,69926.7,2.0,139853.4,4.0,34963.35,1.0,104890.05,3.0,107.94,7.85,58.88,9.81,7.86,1.96,1.96,71633.73,1183.891667,1.6527,10618.58333,14.82344,11802.48,16.47614,1252.489583,1596.53125,3.9772057562826895,,3955.36,0.05194,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Nusa Tenggara Timur,Kab. Timor Tengah Utara,109.64,40019.18,699267.0,20.0,1398534.0,40.0,349633.5,10.0,874083.75,25.0,174816.75,5.0,2401.14,6.0,1200.57,3.0,400.19,1.0,2000.95,5.0,1.98,0.99,4.95,0.5,1.49,4.108965517,9.462352941,40019.18,1183.891667,2.95831,6.0,0.01499,1189.89,2.9733,1252.489583,6.0,0.01,P 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Nusa Tenggara Timur,Kab. Belu,92.58,33791.99,1433497.35,41.0,489486.9,14.0,426552.87,12.2,559413.6,16.0,153838.74,4.4,129364.395,3.7,66430.365,1.9,111882.72,3.2,125868.06,3.6,41.25,9.7,25.45,9.7,9.7,4.108965517,4.2,33791.99,1183.891667,3.50347,219.0,0.64808,1402.89,4.15155,1252.489583,219.0,0.65,P 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024,Nusa Tenggara Timur,Kab. Alor,90.66,33090.32,317816.8515,9.09,794367.312,22.72,529694.7525,15.15,794716.9455,22.73,264672.5595,7.57,132860.73,3.8,397183.656,11.36,132860.73,3.8,132161.463,3.78,3.0,2.0,1.5,2.5,2.0,1.0,1.2,33090.32,1183.891667,3.57776,3294.0,9.95457,4477.89,13.53233,1252.489583,3294.0,9.96,P 2,2928.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
