Tahun,Provinsi,Kabupaten/Kota,Timbulan Sampah Harian(ton),Timbulan Sampah Tahunan(ton),Sisa Makanan,Sisa Makanan (%),KayuRanting,KayuRanting (%),KertasKarton,KertasKarton (%),Plastik,Plastik(%),Logam,Logam(%),Kain,Kain(%),Karet Kulit,Karet Kulit (%),Kaca,Kaca(%),Lainnya,Lainnya(%),Rumah Tangga(ton),Perkantoran(ton),Pasar(ton),Perniagaan(ton),Fasilitas Publik(ton),Kawasan(ton),Lain(ton),Timbulan Sampah Tahunan (ton/tahun)(A),Pengurangan Sampah Tahunan (ton/tahun)(B), %Pengurangan Sampah(B/A) ,Penanganan Sampah Tahunan (ton/tahun)(C),%Penanganan Sampah(C/A),Sampah Terkelola Tahunan (ton/tahun)(B+C),%Sampah Terkelola(B+C)/A,Daur ulang Sampah Tahunan (ton/tahun)(D),Bahan baku Sampah Tahunan (ton/tahun)(E),Recycling Rate(D+E)/A,P1/P2,Luas Wilayah (km2)(A),Luas RTH (km2)(B),% RTH(B/A),Taman Kota (km2),Hutan Kota (km2),Jalur hijau di Jalan (km2),Sempadan Sungai (km2),Sempadan Pantai (km2),Tempat Pemakaman Umum (km2),Sempadan Rel Kereta Api (km2),Jalur Hijau Jaringan Listrik Tegangan Tinggi (km2),Pengaman Sumber_Air Baku Mata Air (km2),Kebun Bibit (km2),Lainlain (km2),%Pengurangan Sampah(B/A),%Penanganan Sampah(C/A).1,%Sampah Terkelola(B+C)/A.1
2023,Papua Barat Daya,Kab. Sorong Selatan,20.78,7586.31,769193.7,22.0,349633.5,10.0,349633.5,10.0,874083.75,25.0,244743.45,7.0,349633.5,10.0,104890.05,3.0,349633.5,10.0,104890.05,3.0,1.22,0.625,1.2,0.5,0.9,1.0,1.35,7586.31,1.5,0.01977,1278.0,16.84613,1279.5,16.86591,392.5,1040.5,18.889288731939505,P 2,7789.92,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01977245855,16.84613468,16.86590714
2023,Papua Barat Daya,Kab. Raja Ampat,27.11,9893.4,349633.5,10.0,699267.0,20.0,699267.0,20.0,874083.75,25.0,279706.8,8.0,244743.45,7.0,104890.05,3.0,69926.7,2.0,174816.75,5.0,1.38,1.0,2.0,1.0,2.0,1.0,1.35,9893.4,32.0,0.32345,2409.0,24.34957,2441.0,24.67301,26.0,548.0,0.26,P 2,7559.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3234479552,24.34956638,24.67301433
2023,Papua Barat Daya,Kota Sorong,147.49,53833.49,524450.25,15.0,874083.75,25.0,349633.5,10.0,1048900.5,30.0,174816.75,5.0,174816.75,5.0,34963.35,1.0,174816.75,5.0,139853.4,4.0,1.22,0.625,2.0,0.5,0.9,1.0,1.35,53833.49,405.7222222,0.75366,7227.0,13.42473,7632.72,14.17839,392.5,1040.5,2.6619117579038623,P 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7536613774,13.42472873,14.17839011
2022,Aceh,Kab. Aceh Selatan,96.49,35217.68,524450.25,15.0,874083.75,25.0,349633.5,10.0,1048900.5,30.0,174816.75,5.0,174816.75,5.0,34963.35,1.0,174816.75,5.0,139853.4,4.0,1.1,0.92,6.0,5.65,5.95,0.4,1.3,35217.68,45.0,0.12778,12775.0,36.27439,12820.0,36.40217,68.0,3039.402985074627,8.823417627380984,P 2,4173.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1277767303,36.274394,36.40217073
2022,Aceh,Kab. Aceh Tenggara,91.32,33332.97,1433497.35,41.0,384596.85,11.0,69926.7,2.0,629340.3,18.0,69926.7,2.0,174816.75,5.0,594376.95,17.0,139853.4,4.0,2283.993224,6.852048193,20.0,14.0,25.0,15.0,8.0,8.0,1.0,33332.97,26.0,0.078,10407.0,31.22134,10433.0,31.29934,2397.791667,365.0,8.288465345272263,P 2,4242.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07800085021,31.22134031,31.29934116
2022,Aceh,Kab. Aceh Timur,173.14,63195.95,1293643.95,37.0,489486.9,14.0,174816.75,5.0,909047.1,26.0,174816.75,5.0,104890.05,3.0,69926.7,2.0,139853.4,4.0,139853.4,4.0,19.3,5.04,10.0,8.0,5.0,2.0,2.0,63195.95,3610.0,5.71239,17551.0,27.77235,21161.0,33.48474,858.0,858.0,1.36,P 2,6040.6,0.08682,0.0,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71239138,27.77234934,33.48474072
2022,Aceh,Kab. Aceh Barat,101.43,37021.59,1461468.03,41.8,465012.555,13.3,374107.845,10.7,636332.97,18.2,108386.385,3.1,90904.71,2.6,62934.03,1.8,69926.7,2.0,227261.775,6.5,38.8,5.95,13.15,25.56,7.39,6.06,4.09,37021.59,5663.0,15.29648,26354.0,71.18549,32017.0,86.48197,1424.0,1533.0,3.85,P 2,292795.0,0.00953,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2964797,71.18548933,86.48196903
2022,Aceh,Kab. Pidie,177.8,64897.73,297188.475,8.5,262225.125,7.5,674792.655,19.3,1248191.595,35.7,139853.4,4.0,34963.35,1.0,104890.05,3.0,69926.7,2.0,664303.65,19.0,9.9,6.6,39.6,294.3825926,3.96,1378.442798,5.94,64897.73,8533.0,13.14838,24087.0,37.11532,32620.0,50.2637,8533.0,7807.0,13.15,P 2,3184.46,0.41925,0.01,0.12,0.0,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.23,13.14837977,37.11531975,50.26369952
2022,Aceh,Kab. Simeulue,44.61,16280.89,181110.153,5.18,456271.7175,13.05,417112.7655,11.93,1249240.496,35.73,590181.348,16.88,232506.2775,6.65,194046.5925,5.55,70975.6005,2.03,104890.05,3.0,27.21,4.46,5.8,3.57,2.68,0.45,0.45,16280.89,990.0,6.08075,6143.0,37.73135,7133.0,43.8121,990.0,625.0,6.08,P 2,1838.09,0.1227,0.01,0.02,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.080748657,37.73135252,43.81210118
2022,Aceh,Kab. Aceh Singkil,52.77,19261.34,1048900.5,30.0,349633.5,10.0,524450.25,15.0,769193.7,22.0,69926.7,2.0,174816.75,5.0,104890.05,3.0,69926.7,2.0,384596.85,11.0,31.0,1.0,10.0,4.0,3.0,2.0,1.77,19261.34,180.0,0.93451,1686.0,8.75329,1866.0,9.6878,180.0,1248.0,0.94,P 2,1857.88,685.5265,36.9,0.31,0.0,0.0,677.39,1.38,1.97,0.0,0.0,0.0,0.0,4.49,0.9345144211,8.753285078,9.687799499
2022,Aceh,Kab. Aceh Barat Daya,77.67,28348.09,1136308.875,32.5,384596.85,11.0,699267.0,20.0,419560.2,12.0,384596.85,11.0,52445.025,1.5,104890.05,3.0,139853.4,4.0,174816.75,5.0,4.0,1.0,4.5,2.0,3.2,3.5,2.0,28348.09,3083.0,10.87551,5475.0,19.31347,8558.0,30.18898,1164.0,1799.0,4.11,P 2,1882.05,0.71117,0.04,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.87551225,19.3134705,30.18898275
2022,Aceh,Kab. Gayo Lues,41.06,14986.02,1223717.25,35.0,804157.05,23.0,174816.75,5.0,874083.75,25.0,419.608,2.8,404.622,2.7,198.5645,1.325,69926.7,2.0,349633.5,10.0,22.0,4.0,11.05,1.0,2.0,5.806666667,1.0,14986.02,1125.0,7.507,8559.0,57.11323,9684.0,64.62023,1095.0,3039.402985074627,7.31,P 2,5549.91,79.64849,1.44,0.0,79.11,0.09,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.13,7.506996521,57.11322953,64.62022605
2022,Aceh,Kab. Aceh Jaya,47.21,17231.29,2272617.75,65.0,34963.35,1.0,384596.85,11.0,489486.9,14.0,122371.725,3.5,34963.35,1.0,34963.35,1.0,87408.375,2.5,34963.35,1.0,17.94,3.78,7.08,10.39,4.72,2.36,0.94,17231.29,20.0,0.11607,11439.0,66.38505,11459.0,66.50112,20.0,313.0,0.12,P 2,3727.0,0.8222,0.02,0.13,0.0,0.11,0.18,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1160679206,66.3850472,66.50111512
2022,Aceh,Kab. Nagan Raya,69.36,25315.38,1328607.3,38.0,489486.9,14.0,384596.85,11.0,699267.0,20.0,34963.35,1.0,34963.35,1.0,69926.7,2.0,34963.35,1.0,419560.2,12.0,13.5,1.0,8.5,2.85,1.5,1.5,1.0,25315.38,1950.0,7.70283,10895.0,43.03708,12845.0,50.73991,1638.0,4964.0,6.47,P 2,3544.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.702827293,43.03707865,50.73990594
2022,Aceh,Kab. Aceh Tamiang,120.72,44062.8,1223717.25,35.0,524450.25,15.0,524450.25,15.0,1048900.5,30.0,34963.35,1.0,34963.35,1.0,34963.35,1.0,34963.35,1.0,34963.35,1.0,7.5,3.0,24.0,6.0,2.5,3.0,7.0,44062.8,1842.5,4.18153,20075.0,45.55997,21917.5,49.74151,3541.0,2363.0,13.39905770854326,P 2,1957.02,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.181531814,45.55997349,49.74150531
2022,Aceh,Kab. Bener Meriah,65.99,24084.74,734230.35,21.0,874083.75,25.0,664303.65,19.0,629340.3,18.0,104890.05,3.0,104890.05,3.0,104890.05,3.0,104890.05,3.0,174816.75,5.0,37.85,0.28,2.01,21.06,2.25,0.8,1.0,24084.74,16.0,0.06643,9395.0,39.0081,9411.0,39.07453,15.0,1715.0,0.06,P 2,1.94,0.002,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06643210597,39.00810223,39.07453433
2022,Aceh,Kab. Pidie Jaya,79.53,29029.44,664303.65,19.0,919536.105,26.3,454523.55,13.0,909047.1,26.0,87408.375,2.5,122371.725,3.5,129364.395,3.7,122371.725,3.5,87408.375,2.5,17.0,6.5,22.0,26.5,8.0,9.5,10.5,29029.44,3117.0,10.73738,4015.0,13.83079,7132.0,24.56816,2397.791667,3039.402985074627,18.72993296486128,P 2,952.11,0.05,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.73737557,13.83078695,24.56816253
2022,Aceh,Kota Banda Aceh,252.21,92055.88,1132812.54,32.4,720245.01,20.6,104890.05,3.0,167824.08,4.8,160831.41,4.6,237750.78,6.8,461516.22,13.2,166075.9125,4.75,344388.9975,9.85,192.94,0.58,9.38,39.57,2.55,0.0,7.19,92055.88,14269.0,15.50037,75922.0,82.47382,90191.0,97.97419,14145.0,15283.0,15.37,P 2,59.02,8.436,14.29,1.01,0.28,0.67,1.33,4.86,0.22,0.0,0.0,0.0,0.0,0.07,15.50036782,82.47381916,97.97418698
2022,Aceh,Kota Sabang,17.28,6308.37,926528.775,26.5,580391.61,16.6,367115.175,10.5,790171.71,22.6,213276.435,6.1,150342.405,4.3,150342.405,4.3,129364.395,3.7,188802.09,5.4,7.0,3.0,0.5,4.5,0.5,2.0,2.0,6308.37,26.0,0.41215,5971.0,94.65203,5997.0,95.06418,2397.791667,3039.402985074627,86.19016722346069,P 2,122.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4121508409,94.6520258,95.06417664
2022,Aceh,Kota Langsa,94.44,34470.24,664303.65,19.0,699267.0,20.0,279706.8,8.0,419560.2,12.0,489486.9,14.0,349633.5,10.0,244743.45,7.0,279706.8,8.0,69926.7,2.0,20.0,4.02,13.4,10.0,8.2,2.2,762.676453,34470.24,4679.0,13.57403,25088.0,72.78162,29767.0,86.35565,429.0,4.0,1.26,P 2,239.83,75.1282,31.33,55.05,0.75,13.51,5.46,0.05,0.32,0.0,0.0,0.0,0.0,0.0,13.57402792,72.78162264,86.35565056
2022,Aceh,Kota Subulussalam,37.07,13529.97,978973.8,28.0,524450.25,15.0,349633.5,10.0,629340.3,18.0,69926.7,2.0,244743.45,7.0,279706.8,8.0,69926.7,2.0,349633.5,10.0,15.0,0.5,8.0,2.0,2.0,24.0,0.5,13529.97,55.0,0.4065,9125.0,67.44287,9180.0,67.84937,55.0,91.0,1.0790859107595954,P 2,1391.0,0.2,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4065049664,67.44286942,67.84937439
2022,Sumatera Utara,Kab. Tapanuli Tengah,184.65,67397.25,1908998.91,54.6,349.6335,0.01,398232.5565,11.39,459768.0525,13.15,12936.4395,0.37,114679.788,3.28,29369.214,0.84,55591.7265,1.59,516408.6795,14.77,167.9768472,25.24381944,70.29515278,32.11552288,35.0759322,18.31882353,19.03239943,67397.25,8183.0,12.14144,13250.0,19.65956,21433.0,31.801,6663.0,15795.621069182387,9.89,P 2,2194.98,0.00058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.14144494,19.65955584,31.80100078
2022,Sumatera Utara,Kab. Nias,58.28,21272.35,1908998.91,54.6,349.6335,0.01,398232.5565,11.39,459768.0525,13.15,12936.4395,0.37,114679.788,3.28,29369.214,0.84,55591.7265,1.59,516408.6795,14.77,4.6,0.5,0.5,32.11552288,0.2,18.31882353,1.25,21272.35,15.0,0.07051,2757.0,12.96049,2772.0,13.031,15.0,420.0,2.044908061403653,P 2,853.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07051407108,12.96048627,13.03100034
2022,Sumatera Utara,Kab. Langkat,521.44,190323.78,7232303.64,38.0,5709713.4,30.0,4567770.72,24.0,1332266.46,7.0,38064.756,0.2,38064.756,0.2,19032.378,0.1,1395.709333,0.7333333333,95161.89,0.5,8.5,5.4,7.6,6.0,3.9,1.9,2.8,190323.78,2693.0,1.41496,30486.0,16.01797,33179.0,17.43292,2693.0,191.0,1.52,P 2,6273.29,0.08084,0.0,0.01,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.414957185,16.01796686,17.43292404
2022,Sumatera Utara,Kab. Deli Serdang,1126.61,411211.01,716748.675,20.5,839120.4,24.0,482494.23,13.8,706259.67,20.2,209780.1,6.0,174816.75,5.0,104890.05,3.0,69926.7,2.0,192298.425,5.5,446.0,67.8,180.0,67.8,100.16,25.9,83.0,411211.01,89944.0,21.87296,167962.0,40.8457,257906.0,62.71865,81986.0,62.0,19.95,P 2,2498.0,421.45164,16.87,12.89,371.25,6.34,0.0,21.53,9.44,0.0,0.0,0.0,0.0,0.0,21.8729552,40.84569623,62.71865143
2022,Sumatera Utara,Kab. Simalungun,510.81,186444.74,192298.425,5.5,67479.2655,1.93,539834.124,15.44,715350.141,20.46,12936.4395,0.37,269217.795,7.7,157335.075,4.5,300684.81,8.6,1241198.925,35.5,254.1,50.8,138.25,12.1,79.3,13.8,45.8,186444.74,444.0,0.23814,45275.0,24.28333,45719.0,24.52147,7.0,15.0,0.01,P 2,4372.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2381402661,24.28333457,24.52147483
2022,Sumatera Utara,Kab. Asahan,472.78,172564.99,192298.425,5.5,67479.2655,1.93,539834.124,15.44,715350.141,20.46,12936.4395,0.37,269217.795,7.7,157335.075,4.5,300684.81,8.6,1241198.925,35.5,167.9768472,25.24381944,70.29515278,32.11552288,35.0759322,18.31882353,19.03239943,172564.99,40106.0,23.2411,24820.0,14.38299,64926.0,37.62409,183.0,15795.621069182387,9.259480193046334,P 2,3732.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2410989,14.38298695,37.62408586
2022,Sumatera Utara,Kab. Labuhanbatu,356.18,130004.53,944010.45,27.0,1048900.5,30.0,174816.75,5.0,699267.0,20.0,174816.75,5.0,104890.05,3.0,139853.4,4.0,104890.05,3.0,104890.05,3.0,47.0,1.0,35.0,7.0,3.0,2.0,5.0,130004.53,14009.2582,10.77598,19272.0,14.8241,33281.26,25.60008,11526.73446,15795.621069182387,21.01646421796409,P 2,2561.38,1.44295,0.06,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.77597696,14.82409882,25.60007578
2022,Sumatera Utara,Kab. Toba,109.93,40123.08,808352.652,23.12,469907.424,13.44,179012.352,5.12,467459.9895,13.37,83212.773,2.38,160132.143,4.58,358024.704,10.24,225863.241,6.46,744369.7215,21.29,40.56,4.34,19.77,2.57,5.74,11.58,25.36,40123.08,4406.0,10.98121,14093.0,35.12442,18499.0,46.10563,279.0,1119.0,0.7,P 2,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.98121081,35.12442215,46.10563297
2022,Sumatera Utara,Kab. Humbang Hasundutan,59.33,21653.73,419560.2,12.0,1922984.25,55.0,349633.5,10.0,454523.55,13.0,104890.05,3.0,34963.35,1.0,6992.67,0.2,27970.68,0.8,174816.75,5.0,49.1,0.75,5.5,32.11552288,1.45,18.31882353,2.5,21653.73,1537.0,7.09808,12560.0,58.00386,14097.0,65.10195,807.0,624.0,6.61,P 2,2502.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.098084256,58.00386354,65.10194779
2022,Sumatera Utara,Kota Medan,1722.6,628749.22,419560.2,12.0,1922984.25,55.0,349633.5,10.0,454523.55,13.0,104890.05,3.0,34963.35,1.0,6992.67,0.2,27970.68,0.8,174816.75,5.0,795.0,141.0,353.0,177.0,177.0,88.0,36.0,628749.22,60482.0,9.61942,457776.0,72.80741,518258.0,82.42682,58776.0,135801.0,9.35,P 2,265.1,26.50968,10.0,1.41,0.03,5.92,12.48,0.3,5.51,0.46,0.01,0.0,0.0,0.38,9.619415512,72.80740643,82.42682194
2022,Sumatera Utara,Kota Pematangsiantar,241.43,88121.44,1573350.75,45.0,209780.1,6.0,419560.2,12.0,349633.5,10.0,174816.75,5.0,104890.05,3.0,139853.4,4.0,139853.4,4.0,384596.85,11.0,169.01,4.83,24.14,12.07,4.82,12.08,14.48,88121.44,20251.0,22.98079,63795.0,72.39441,84046.0,95.3752,15342.0,299.0,17.41,P 2,79.97,0.714,0.89,0.04,0.21,0.05,0.08,0.0,0.26,0.07,0.0,0.0,0.0,0.0,22.98078651,72.39441389,95.37520041
2022,Sumatera Utara,Kota Tebing Tinggi,124.63,45488.2,2192202.045,62.7,60486.5955,1.73,399631.0905,11.43,582139.7775,16.65,25523.2455,0.73,90904.71,2.6,24823.9785,0.71,63982.9305,1.83,56640.627,1.62,76.85,9.5,22.32,9.0,4.2,2.57,0.18,45488.2,8254.0,18.14537,30978.0,68.10118,39232.0,86.24654,7950.0,312.25,17.48,P 2,38.96,12.6468,32.46,5.83,0.0,4.72,1.35,0.0,0.12,0.0,0.0,0.0,0.0,0.62,18.14536517,68.10117789,86.24654306
2022,Sumatera Utara,Kota Padangsidimpuan,161.82,59065.98,1745720.066,49.93,265022.193,7.58,474103.026,13.56,444384.1785,12.71,13286.073,0.38,115029.4215,3.29,39508.5855,1.13,75870.4695,2.17,323410.9875,9.25,167.9768472,25.24381944,70.29515278,32.11552288,35.0759322,18.31882353,19.03239943,59065.98,6680.0,11.30939,38325.0,64.88507,45005.0,76.19445,6680.0,15795.621069182387,11.31,P 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.30938655,64.88506582,76.19445237
2022,Sumatera Barat,Kab. Pesisir Selatan,152.89,55803.17,713252.34,20.4,685281.66,19.6,804157.05,23.0,664303.65,19.0,559413.6,16.0,14684.607,0.42,55242.093,1.58,1094.47509,1.961319444,3449.913162,6.182307692,86.1,16.0,28.3,1.5,18.0,3.6,4.803283582,55803.17,10038.0,17.98823,12994.0,23.28542,23032.0,41.27364,6834.0,219.0,12.64,P 2,1938.79,600.18922,30.96,0.22,1.66,313.18,163.3,121.83,0.0,0.0,0.0,0.0,0.0,0.0,17.9882254,23.28541551,41.27364091
2022,Sumatera Barat,Kab. Solok,157.69,57558.6,1013937.15,29.0,699267.0,20.0,419560.2,12.0,769193.7,22.0,69926.7,2.0,69926.7,2.0,69926.7,2.0,69926.7,2.0,314670.15,9.0,6.0,1.0,4.0,2.0,2.0,1.0,1.0,57558.6,7001.0,12.16326,6254.0,10.86545,13255.0,23.0287,6981.0,7521.0,12.13,P 2,3738.0,0.3885,0.01,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.06,12.16325623,10.86544843,23.02870466
2022,Sumatera Barat,Kab. Sijunjung,97.3,35513.89,727237.68,20.8,1332802.902,38.12,576196.008,16.48,699267.0,20.0,136357.065,3.9,13985.34,0.4,10489.005,0.3,292.9905,0.825,159.813,0.45,22.8,7.3,2.2,0.9,1.61,0.7,0.36,35513.89,7309.0,20.58068,7366.0,20.74118,14675.0,41.32186,7288.0,66.0,20.71,P 2,3130.8,0.04009,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.58067984,20.74118042,41.32186026
2022,Sumatera Barat,Kab. Tanah Datar,128.92,47057.29,2424358.689,69.34,5109.455093,10.85801282,301733.7105,8.63,209780.1,6.0,78317.904,2.24,54892.4595,1.57,511.3975495,1.086761905,116427.9555,3.33,310824.1815,8.89,96.4,0.28,17.75,1.54,12.27,2.517042254,4.803283582,47057.29,8393.0,17.83571,17054.0,36.24093,25447.0,54.07664,8143.0,585.0,18.55,P 2,1336.0,0.11829,0.01,0.03,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.83570622,36.240931,54.07663722
2022,Sumatera Barat,Kab. Padang Pariaman,218.06,79593.54,1112533.797,31.82,282.5587,0.355,446831.613,12.78,1530345.83,43.77,7342.3035,0.21,27271.413,0.78,72374.1345,2.07,18880.209,0.54,280755.7005,8.03,15.0,12.0,30.0,6.687269737,10.75854825,3.0,12.0,79593.54,5.0,0.00628,5059.0,6.35604,5064.0,6.36233,1.0,228.0,0.2877117916856067,P 2,1343.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006281916849,6.356043468,6.362325385
2022,Sumatera Barat,Kab. Agam,213.68,77993.64,2447434.5,70.0,140552.667,4.02,209780.1,6.0,279706.8,8.0,69926.7,2.0,9789.738,0.28,3496.335,0.1,20978.01,0.6,314670.15,9.0,63.94699367,4.549177215,16.89672152,6.687269737,10.75854825,2.517042254,4.803283582,77993.64,9605.0,12.31511,21452.0,27.50481,31057.0,39.81991,9596.0,4.333333333333333,12.3,P 2,2232.4,736.62286,33.0,0.29,0.0,2.61,3.16,4.3,0.0,0.0,12.71,2.64,0.0,710.92,12.31510672,27.5048068,39.81991352
2022,Sumatera Barat,Kab. Lima Puluh Kota,153.3,55954.79,2447434.5,70.0,140552.667,4.02,209780.1,6.0,279706.8,8.0,69926.7,2.0,9789.738,0.28,3496.335,0.1,20978.01,0.6,314670.15,9.0,56.0,14.0,37.0,22.0,19.0,5.0,3.0,55954.79,11698.0,20.90616,7665.0,13.69856,19363.0,34.60472,10629.0,5391.5,19.0,P 2,3354.0,0.22907,0.01,0.22,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.90616371,13.69855914,34.60472285
2022,Sumatera Barat,Kab. Pasaman,121.24,44253.04,2317370.838,66.28,73423.035,2.1,398931.8235,11.41,393337.6875,11.25,102442.6155,2.93,49298.3235,1.41,47550.156,1.36,65031.831,1.86,48948.69,1.4,51.77,4.55,13.0,3.84,8.85,11.135,5.84,44253.04,10975.0,24.80056,15498.0,35.02132,26473.0,59.82188,2388.0,2822.0,5.4,P 2,3947.63,7.97521,0.2,0.0,0.02,0.01,7.93,0.0,0.01,0.0,0.0,0.0,0.0,0.0,24.80055607,35.02132283,59.8218789
2022,Sumatera Barat,Kab. Dharmasraya,183.04,66809.89,1713204.15,49.0,244743.45,7.0,209780.1,6.0,1258680.6,36.0,34963.35,1.0,34963.35,1.0,411.1328962,1.086761905,741.986759,1.961319444,3404.79,9.0,42.8875,4.55,1.766,24.46,45.218,2.675,11.20333333,66809.89,5710.0,8.54664,30131.0,45.09961,35841.0,53.64625,1797.0,2965.2587719298244,4.75,P 2,2961.13,0.0166,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.546638828,45.09961025,53.64624908
2022,Sumatera Barat,Kab. Solok Selatan,73.94,26988.68,1197494.738,34.25,27271.413,0.78,571650.7725,16.35,898208.4615,25.69,4545.2355,0.13,20628.3765,0.59,19229.8425,0.55,84261.6735,2.41,673044.4875,19.25,68.95,0.04,1.31,1.99,0.41,0.05,0.01,26988.68,7249.0,26.85941,4395.0,16.28461,11644.0,43.14401,7227.0,6973.0,26.78,P 2,3346.2,0.4994,0.01,0.04,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,26.8594092,16.28460525,43.14401445
2022,Sumatera Barat,Kab. Pasaman Barat,175.0,63876.75,1398534.0,40.0,349633.5,10.0,524450.25,15.0,699267.0,20.0,174816.75,5.0,815.833928,1.277195122,694.1909019,1.086761905,174816.75,5.0,174816.75,5.0,50.0,5.0,20.0,15.0,5.0,2.517042254,5.0,63876.75,3588.0,5.61707,18068.0,28.28572,21656.0,33.90279,3431.0,2965.2587719298244,5.37,P 2,3887.77,0.1065,0.0,0.0,0.03,0.02,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,5.617067243,28.28572211,33.90278936
2022,Sumatera Barat,Kota Padang,643.76,234973.13,2195698.38,62.8,239149.314,6.84,199291.095,5.7,433545.54,12.4,6643.0365,0.19,115379.055,3.3,52445.025,1.5,83912.04,2.4,170271.5145,4.87,465.15,14.1,88.6,20.13,40.68,7.05,8.05,234973.13,49827.0,21.2054,170473.0,72.55,220300.0,93.7554,24353.0,18.0,10.37,P 2,694.96,142.2703,20.47,0.07,0.24,0.19,19.97,0.35,0.0,0.38,0.01,1.0,0.0,120.07,21.20540336,72.54999753,93.75540088
2022,Sumatera Barat,Kota Solok,54.27,19810.19,1597825.095,45.7,350332.767,10.02,388093.185,11.1,811149.72,23.2,29369.214,0.84,20978.01,0.6,7342.3035,0.21,38459.685,1.1,252785.0205,7.23,32.71,1.6,16.21,0.45,1.53,0.04,1.73,19810.19,3482.0,17.57681,16296.0,82.2607,19778.0,99.83751,3334.0,18.0,16.92,P 2,58.72,11.46577,19.53,0.12,11.31,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,17.57681274,82.26069513,99.83750787
2022,Sumatera Barat,Kota Sawahlunto,18.86,6882.56,1608314.1,46.0,349633.5,10.0,384596.85,11.0,489486.9,14.0,104890.05,3.0,174816.75,5.0,139853.4,4.0,174816.75,5.0,69926.7,2.0,12.59,0.32,2.33,0.18,1.4,0.28,1.08,6882.56,1701.0,24.71464,5070.0,73.66445,6771.0,98.37909,1393.0,29.0,20.66,P 2,273.45,0.33862,0.12,0.24,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.71464106,73.66445044,98.3790915
